business_id,alias,yelp_name,is_closed,review_count,rating,latitude,longitude,price,location_city,location_zip_code,url
gGt00WW8sNY2Sop7jYa7Tw,bakersfield-charlotte-4,Bakersfield,0,479,4,35.202035,-80.844459,$$,Charlotte,28203,https://www.yelp.com/biz/bakersfield-charlotte-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
MA3GszdFKeg_MrJltYrklg,yafo-kitchen-charlotte-5,YAFO Kitchen,0,78,4.5,35.2033,-80.84501,$$,Charlotte,28203,https://www.yelp.com/biz/yafo-kitchen-charlotte-5?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
the19uDwR-41n8x861F7Hg,zen-asian-fusion-charlotte,Zen Asian Fusion,0,219,4,35.20266251,-80.84415352,$$,Charlotte,28203,https://www.yelp.com/biz/zen-asian-fusion-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
#NAME?,pio-pio-charlotte-2,Pio Pio,0,388,4,35.19993367,-80.84465317,$$,Charlotte,28203,https://www.yelp.com/biz/pio-pio-charlotte-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
uMbSCjf6D9-rZOOXQyz9LA,crema-espresso-bar-and-cafe-charlotte,Crema Espresso Bar and Cafe,0,71,4.5,35.203076,-80.844733,$,Charlotte,28203,https://www.yelp.com/biz/crema-espresso-bar-and-cafe-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
Err-UlwpMFaCIQ4mAVxmzQ,foxcroft-wine-co-dilworth-charlotte,Foxcroft Wine Co - Dilworth,0,105,4.5,35.202596,-80.845205,$$,Charlotte,28203,https://www.yelp.com/biz/foxcroft-wine-co-dilworth-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
P9xoO-WxaazIMQI7grYUwg,menchies-frozen-yogurt-charlotte,Menchie's Frozen Yogurt,0,92,4.5,35.2023808,-80.8449946,$,Charlotte,28203,https://www.yelp.com/biz/menchies-frozen-yogurt-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
UGuMWFikv5elDN6sRI64pQ,the-peoples-market-at-dilworth-charlotte,The People's Market at Dilworth,0,142,4,35.2018125,-80.8437902,$,Charlotte,28203,https://www.yelp.com/biz/the-peoples-market-at-dilworth-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
JogUSDKa1xyG3lLEmD4Xjg,fiamma-charlotte-2,Fiamma,0,292,4,35.1976756,-80.8519236,$$,Charlotte,28263,https://www.yelp.com/biz/fiamma-charlotte-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
YzMUZjUMcgI-NSGu48-nIQ,dolce-ristorante-charlotte,Dolce Ristorante,0,190,3.5,35.2027005,-80.84411457,$$,Charlotte,28203,https://www.yelp.com/biz/dolce-ristorante-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
1czIVv2iyOHc3WMgtUWXCQ,persuasian-restaurant-charlotte,Persuasian Restaurant,0,113,4,35.2,-80.852472,$$,Charlotte,28203,https://www.yelp.com/biz/persuasian-restaurant-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
NvyjzqSF55Ghe3GrIIYEcw,brixx-wood-fired-pizza-charlotte-17,Brixx Wood Fired Pizza,0,125,3.5,35.20082,-80.8438,$$,Charlotte,28203,https://www.yelp.com/biz/brixx-wood-fired-pizza-charlotte-17?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
bcTeQtSdHW5pyLjXz05QEg,frans-filling-station-charlotte,Fran's Filling Station,0,250,3.5,35.1979022,-80.8519628,$$,Charlotte,28203,https://www.yelp.com/biz/frans-filling-station-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
-5XuRAfrjEiMN77J4gMQZQ,berrybrook-farm-natural-foods-charlotte,Berrybrook Farm Natural Foods,0,59,4,35.20231,-80.84479,$$,Charlotte,28203,https://www.yelp.com/biz/berrybrook-farm-natural-foods-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
sVoeqb0-JCf82n4z9cUJLA,crisp-charlotte-2,Crisp,0,121,3.5,35.20017,-80.843801,$,Charlotte,28203,https://www.yelp.com/biz/crisp-charlotte-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
33Z7_ZfUWM3MlFEdnamKgA,the-queen-and-glass-charlotte,The Queen and Glass,0,40,4,35.2020399,-80.84369,?,Charlotte,28203,https://www.yelp.com/biz/the-queen-and-glass-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
tg2RojY_ADGI04IJcJbtaw,jersey-mikes-subs-charlotte-17,Jersey Mike's Subs,0,39,4,35.20161272,-80.84457994,$,Charlotte,28203,https://www.yelp.com/biz/jersey-mikes-subs-charlotte-17?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
EPBEz9ifFo6JqPUUH_BdMg,thai-thai-takeout-charlotte,Thai Thai Takeout,0,114,3.5,35.200346,-80.843668,$$,Charlotte,28203,https://www.yelp.com/biz/thai-thai-takeout-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
a1w58lUU75n4Wl5YExSncg,inishmore-charlotte,Inishmore,0,37,4,35.2018125,-80.8437902,$$,Charlotte,28203,https://www.yelp.com/biz/inishmore-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
G8WVrozcBBKZozhU7Gf6zA,outback-steakhouse-charlotte-3,Outback Steakhouse,0,89,3,35.20014,-80.84421,$$,Charlotte,28203,https://www.yelp.com/biz/outback-steakhouse-charlotte-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
92vLh9s6ljwewhF46gVdYg,the-wow-factor-cakes-charlotte,The Wow Factor Cakes,0,12,4,35.198956,-80.8520011,$$$,Charlotte,28203,https://www.yelp.com/biz/the-wow-factor-cakes-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
foD6m1lhxAAfNEHdUbBpOA,freedom-park-charlotte,Freedom Park,0,171,4.5,35.1909523,-80.8453999,?,Charlotte,28203,https://www.yelp.com/biz/freedom-park-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
JogUSDKa1xyG3lLEmD4Xjg,fiamma-charlotte-2,Fiamma,0,292,4,35.1976756,-80.8519236,$$,Charlotte,28263,https://www.yelp.com/biz/fiamma-charlotte-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
bcTeQtSdHW5pyLjXz05QEg,frans-filling-station-charlotte,Fran's Filling Station,0,250,3.5,35.1979022,-80.8519628,$$,Charlotte,28203,https://www.yelp.com/biz/frans-filling-station-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
zBxbRtUcAQvE7hGsam9Agg,bulldog-dilworth-charlotte,Bulldog Dilworth,0,34,4.5,35.1968685,-80.8511758,$$,Charlotte,28203,https://www.yelp.com/biz/bulldog-dilworth-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
rsddyFJfoCNgSCn72Ky9Bw,taco-mama-dilworth-charlotte,Taco Mama - Dilworth,0,27,4,35.197208,-80.851952,?,Charlotte,28203,https://www.yelp.com/biz/taco-mama-dilworth-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
bT0Vjx-ylhz3OeYWlqxMXw,discovery-place-nature-charlotte,Discovery Place Nature,0,28,3.5,35.18817304,-80.843751,?,Charlotte,28209,https://www.yelp.com/biz/discovery-place-nature-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
QZwVC3LsKDK-37iF6-X7hg,dominos-charlotte-19,Domino's,0,24,3,35.1965118,-80.8512991,$,Charlotte,28203,https://www.yelp.com/biz/dominos-charlotte-19?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
yvDyMFtqLh_hV1x44mibJQ,no-forks-given-charlotte,No Forks Given,0,11,5,35.16910172,-80.84763336,?,Charlotte,28209,https://www.yelp.com/biz/no-forks-given-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
bT0Vjx-ylhz3OeYWlqxMXw,discovery-place-nature-charlotte,Discovery Place Nature,0,28,3.5,35.18817304,-80.843751,?,Charlotte,28209,https://www.yelp.com/biz/discovery-place-nature-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
hggVnGwA5042-ABxqeJX-A,good-food-on-montford-charlotte-2,Good Food on Montford,0,749,4.5,35.17101,-80.84822,$$,Charlotte,28209,https://www.yelp.com/biz/good-food-on-montford-charlotte-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
su6PPlJWHlDv1r_fu4f5ZQ,burtons-grill-and-bar-park-road-charlotte,Burtons Grill & Bar Park Road,0,373,4.5,35.172817,-80.84938317,$$,Charlotte,28209,https://www.yelp.com/biz/burtons-grill-and-bar-park-road-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
o5QDrg_kb4hgsWxV6cV_Uw,flying-biscuit-café-charlotte-7,Flying Biscuit Café,0,665,4,35.17422927,-80.84814191,$$,Charlotte,28209,https://www.yelp.com/biz/flying-biscuit-caf%C3%A9-charlotte-7?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
sEeV71wQBgNM8ipdfHszkw,suárez-bakery-charlotte-2,Suárez Bakery,0,252,4,35.1735449,-80.8509764,$$,Charlotte,28209,https://www.yelp.com/biz/su%C3%A1rez-bakery-charlotte-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
J3_FTjy9LAtTtoW_cLwPxg,co-charlotte,CO,0,436,4,35.1741355,-80.8509265,$$,Charlotte,28209,https://www.yelp.com/biz/co-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
k-drEjxKmfqllwfY90STfA,cantina-1511-charlotte-5,Cantina 1511,0,589,3.5,35.17358,-80.849998,$$,Charlotte,28209,https://www.yelp.com/biz/cantina-1511-charlotte-5?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
WnLhd38sH80ViWwzyF7yoA,hibiscus-charlotte,Hibiscus,0,215,4,35.1720908,-80.8492932,$$,Charlotte,28209,https://www.yelp.com/biz/hibiscus-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
PVk7KKTlWRygSF6dExWYCg,amélies-french-bakery-and-café-charlotte-9,Amélie's French Bakery & Café,0,148,4,35.173304,-80.847243,$,Charlotte,28209,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-9?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
x0Ec6gz07SBnWrBOQLisiA,chopt-creative-salad-co-charlotte-2,Chopt Creative Salad Co.,0,301,4,35.175325,-80.849762,$$,Charlotte,28209,https://www.yelp.com/biz/chopt-creative-salad-co-charlotte-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
iPziapwjmIMF7n8UDNC-dg,midwood-smokehouse-charlotte-3,Midwood Smokehouse,0,181,4,35.1728291,-80.8466844,$$,Charlotte,28209,https://www.yelp.com/biz/midwood-smokehouse-charlotte-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
mOMeDQB8NjdBTTzKtikAYg,the-roasting-company-charlotte-2,The Roasting Company,0,328,4,35.1708168,-80.8498426,$,Charlotte,28209,https://www.yelp.com/biz/the-roasting-company-charlotte-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
K5sUVFSGFEZosixSXgx5sw,shake-shack-charlotte-2,Shake Shack,0,327,3.5,35.17275113,-80.84935916,$$,Charlotte,28209,https://www.yelp.com/biz/shake-shack-charlotte-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
KYv5Rtc-ymw3TOp4_RA_mQ,urban-cookhouse-charlotte,Urban Cookhouse,0,123,4,35.172761,-80.849236,$$,Charlotte,28209,https://www.yelp.com/biz/urban-cookhouse-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
_a8vCw5cxt1vhN-HbgNGuw,rocksalt-charlotte-charlotte,ROCKSALT - Charlotte,0,289,3.5,35.1730419,-80.8461419,$$$,Charlotte,28209,https://www.yelp.com/biz/rocksalt-charlotte-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
SgmcmNsJQ8IQ6balS_kotw,viva-chicken-charlotte-3,Viva Chicken,0,169,4.5,35.16991,-80.8511599,$$,Charlotte,28209,https://www.yelp.com/biz/viva-chicken-charlotte-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
bcCBj67idzZMrjqbsyjEyQ,dot-dot-dot-charlotte,Dot Dot Dot,0,158,4,35.174491,-80.847836,$$,Charlotte,28209,https://www.yelp.com/biz/dot-dot-dot-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
CrPm7Rby304RmpFgmIBdUQ,moosehead-grill-charlotte,Moosehead Grill,0,180,4,35.17108554,-80.8470091,$$$$,Charlotte,28209,https://www.yelp.com/biz/moosehead-grill-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
ZCsvwa_dsqNB8d8tYHPdjw,sir-edmond-halleys-charlotte,Sir Edmond Halley's,0,174,3.5,35.174788,-80.850885,$$,Charlotte,28209,https://www.yelp.com/biz/sir-edmond-halleys-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
8xlME4uNKp1X_-KXmrJOUg,cava-charlotte-9,CAVA,0,81,4,35.17345,-80.85006,$$,Charlotte,28209,https://www.yelp.com/biz/cava-charlotte-9?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
S9QkaFZ-64t8KpWvC5m4lA,barreled-at-the-lift-charlotte,Barreled At The Lift,0,79,4,35.1720913,-80.8492887,$$,Charlotte,28209,https://www.yelp.com/biz/barreled-at-the-lift-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
a1v8QIdbA_HTg_YyNlBY_w,sushi-101-charlotte,Sushi 101,0,177,3.5,35.171736,-80.847091,$$,Charlotte,28209,https://www.yelp.com/biz/sushi-101-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
ZNiDs4waM025JdZI9cOV0A,flourshop-charlotte,Flourshop,0,90,4,35.174344,-80.846822,$$$,Charlotte,28209,https://www.yelp.com/biz/flourshop-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
PqnGRNZ8E587iEasyknWRw,juice-bar-charlotte,Juice Bar,0,53,4,35.1732693,-80.8477808,$$,Charlotte,28209,https://www.yelp.com/biz/juice-bar-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
H71dQF--xtfPyIwNQMw5pQ,which-wich-charlotte,Which Wich,0,85,4,35.1720913,-80.8492887,$,Charlotte,28209,https://www.yelp.com/biz/which-wich-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
n5wZxYrle8ROuK-Saq-yyw,luisas-brick-oven-charlotte,Luisa's Brick Oven,0,120,4,35.16944982,-80.84753305,$$,Charlotte,28209,https://www.yelp.com/biz/luisas-brick-oven-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
Daasejc2-RV-MxEKpPjXtA,brazwells-pub-charlotte,Brazwells Pub,0,158,3.5,35.171,-80.84856,$$,Charlotte,28209,https://www.yelp.com/biz/brazwells-pub-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
3fblSVANhY1YGnwGstRL8w,caribou-coffee-charlotte,Caribou Coffee,0,54,4,35.1730743,-80.8510151,$$,Charlotte,28209,https://www.yelp.com/biz/caribou-coffee-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
PVuBYiGaPtpF3VFpvjJ91g,jasons-deli-charlotte,Jason's Deli,0,65,4,35.1720908,-80.8492932,$,Charlotte,28209,https://www.yelp.com/biz/jasons-deli-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
#NAME?,chick-fil-a-charlotte-4,Chick-fil-A,0,45,4,35.171644,-80.849907,$,Charlotte,28209,https://www.yelp.com/biz/chick-fil-a-charlotte-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
hbi6UOtpCCAuILWUMfxG1g,jenis-splendid-ice-creams-charlotte-4,Jeni's Splendid Ice Creams,0,42,4,35.174259,-80.849648,$$,Charlotte,28209,https://www.yelp.com/biz/jenis-splendid-ice-creams-charlotte-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
0GS6_96ld7mdEfgKhoDliA,angry-ales-charlotte-2,Angry Ale's,0,171,3,35.17035,-80.84998,$$,Charlotte,28209,https://www.yelp.com/biz/angry-ales-charlotte-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
IqH-J1D0HIP9wyJs2q_uGQ,librettos-pizzeria-charlotte-5,Libretto's Pizzeria,0,160,2.5,35.17181313,-80.84899832,$$,Charlotte,28209,https://www.yelp.com/biz/librettos-pizzeria-charlotte-5?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
TdLKAcHRwAr6OYG8RP7iWg,park-road-soda-shoppe-charlotte,Park Road Soda Shoppe,0,38,4,35.17542758,-80.84966667,$,Charlotte,28209,https://www.yelp.com/biz/park-road-soda-shoppe-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
YoibVP2KCdr3I-3XpTsVPg,your-moms-donuts-charlotte-2,Your Mom's Donuts,0,36,3.5,35.17423907,-80.8486438,?,Charlotte,28209,https://www.yelp.com/biz/your-moms-donuts-charlotte-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
p_xOFDTjobDoe4kAM7Ws7g,montford-billiards-charlotte,Montford Billiards,0,19,4.5,35.17093,-80.84936,$,Charlotte,28209,https://www.yelp.com/biz/montford-billiards-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
rVzosqfZxSLee9tV-WW6MA,brueggers-bagels-charlotte-10,Bruegger's Bagels,0,54,3,35.1731847,-80.8476742,$,Charlotte,28209,https://www.yelp.com/biz/brueggers-bagels-charlotte-10?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
ImpLykh7PV5I5Oabe3_NSw,lai-lai-express-charlotte,Lai Lai Express,0,35,3.5,35.171028,-80.849435,$,Charlotte,28209,https://www.yelp.com/biz/lai-lai-express-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
dcq_GUrFOKlSDLk28qLeTA,dunx-coffee-charlotte-3,Dunx Coffee,0,7,5,35.1744165,-80.84806372,?,Charlotte,28209,https://www.yelp.com/biz/dunx-coffee-charlotte-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
5-kKBLxNF3kYcDVgZyRTmQ,jeffs-bucket-shop-charlotte,Jeff's Bucket Shop,0,50,3,35.1709,-80.8498199,$,Charlotte,28209,https://www.yelp.com/biz/jeffs-bucket-shop-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
oW0a8cifzxRRUW_QjITIzg,yelp-quirks-out-jazzercise-at-jazzercise-charlotte-charlotte,Yelp Quirks Out: Jazzercise at Jazzercise Charlotte,0,7,4.5,35.1720924,-80.8492889,?,Charlotte,28209,https://www.yelp.com/biz/yelp-quirks-out-jazzercise-at-jazzercise-charlotte-charlotte?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
hsbtcqamJjmL6ASCAWnQVw,carmellas-pizza-grill-charlotte-2,Carmellas Pizza Grill,0,36,3.5,35.17076751,-80.85021159,$$,Charlotte,28209,https://www.yelp.com/biz/carmellas-pizza-grill-charlotte-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
biCO6zc-opMp-uJ6rkTENA,bonchon-woodlawn-charlotte-2,Bonchon - Woodlawn,0,215,3.5,35.17221362,-80.84896463,$$,Charlotte,28209,https://www.yelp.com/biz/bonchon-woodlawn-charlotte-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
a_ozcQNKgUOW4Lr0NQq4qg,starbucks-charlotte-42,Starbucks,0,83,2.5,35.171241,-80.85067282,$$,Charlotte,28209,https://www.yelp.com/biz/starbucks-charlotte-42?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
